intercept location (deg),v_infinity wrt Titian magnitude (km/s),v_infinity x component,v_infinity y component,v_infinity z component
80,12.031429208768149,5.485379184277999,10.43472442919953,2.404668396464586
81,11.955743098639502,5.501424057114917,10.338844049868813,2.404668396464586
82,11.879363264605372,5.515793142890547,10.242698251942292,2.404668396464586
83,11.802299731384684,5.528482064642164,10.146316322361399,2.404668396464586
84,11.724562724556522,5.539486957201283,10.049727619995558,2.404668396464586
85,11.6461626758929,5.548804468371023,9.952961566699184,2.404668396464586
86,11.567110228977702,5.5564317599472215,9.856047638349505,2.404668396464586
87,11.487416245127845,5.5623665085829765,9.759015355867925,2.404668396464586
88,11.407091809633574,5.5666069064963635,9.661894276227658,2.404668396464586
89,11.326148238335904,5.5691516620211,9.564713983450396,2.404668396464586
90,11.244597084560139,5.57,9.467504079594727,2.404668396464586
91,11.162450146425616,5.5691516620211,9.370294175739058,2.404668396464586
92,11.079719474552927,5.5666069064963635,9.273113882961797,2.404668396464586
93,10.996417380191133,5.5623665085829765,9.17599280332153,2.404668396464586
94,10.912556443788786,5.5564317599472215,9.07896052083995,2.404668396464586
95,10.828149524033913,5.548804468371023,8.98204659249027,2.404668396464586
96,10.743209767389654,5.539486957201283,8.885280539193896,2.404668396464586
97,10.657750618153615,5.528482064642164,8.788691836828056,2.404668396464586
98,10.57178582907075,5.515793142890547,8.692309907247163,2.404668396464586
99,10.485329472531165,5.501424057114917,8.596164109320641,2.404668396464586
100,10.398395952385991,5.485379184277999,8.500283729989926,2.404668396464586
101,10.311000016416369,5.467663411803489,8.404697975347373,2.404668396464586
102,10.223156769492402,5.448282136087298,8.309435961739808,2.404668396464586
103,10.13488168746101,5.42724126085376,8.214526706899399,2.404668396464586
104,10.046190631803636,5.404547195357301,8.119999121104577,2.404668396464586
105,9.957099865106821,5.380206852430111,8.025881998373686,2.404668396464586
106,9.867626067391019,5.354227646376437,7.932204007694042,2.404668396464586
107,9.777786353345075,5.326617490714108,7.838993684289084,2.404668396464586
108,9.687598290516233,5.297384795764006,7.74627942092627,2.404668396464586
109,9.597079918507777,5.266538466088195,7.654089459268365,2.404668396464586
110,9.506249769238766,5.23408789777751,7.562451881270753,2.404668396464586
111,9.41512688832268,5.2000429755894135,7.471394600627405,2.404668396464586
112,9.323730857624037,5.164414069937006,7.380945354268096,2.404668396464586
113,9.232081819054327,5.127212033730093,7.291131693909472,2.404668396464586
114,9.140200499670662,5.088448199069287,7.20198097766252,2.404668396464586
115,9.048108238142614,5.048134373794141,7.113520361699032,2.404668396464586
116,8.955827012654373,5.00628283788636,7.025776791979565,2.404668396464586
117,8.863379470310942,4.9629063397292095,6.938776996045451,2.404668396464586
118,8.770788958118182,4.918018092224223,6.852547474877315,2.404668396464586
119,8.678079555607248,4.871631768766435,6.76711449482263,2.404668396464586
120,8.585276109174112,4.823761499079324,6.682504079594729,2.404668396464586
121,8.492404268204336,4.774421864910766,6.598742002345725,2.404668396464586
122,8.399490523051973,4.723627895591293,6.515853777815776,2.404668396464586
123,8.306562244939023,4.671395063456012,6.433864654561026,2.404668396464586
124,8.213647727838524,4.617739279131583,6.352799607262668,2.404668396464586
125,8.120776232399232,4.562676886689684,6.2726833291194,2.404668396464586
126,8.027978031963407,4.506224658668457,6.193540224325652,2.404668396464586
127,7.935284460720443,4.44839979096342,6.115394400637817,2.404668396464586
128,7.842727964028352,4.389219897589442,6.03826966203081,2.404668396464586
129,7.750342150921335,4.328703005315329,5.962189501447133,2.404668396464586
130,7.658161848805021,4.266867548172708,5.887177093640703,2.404668396464586
131,7.566223160320532,4.203732361840841,5.8132552881176025,2.404668396464586
132,7.4745635223339,4.139316677909086,5.740446602175886,2.404668396464586
133,7.383221766978151,4.073640118018781,5.668773214046611,2.404668396464586
134,7.292238184640367,4.0067226878862865,5.598256956138112,2.404668396464586
135,7.201654588745235,3.93858477120907,5.528919308385658,2.404668396464586
136,7.111514382138449,3.8692471234566144,5.460781391708439,2.404668396464586
137,7.021862624817669,3.7987308655481167,5.393863961575947,2.404668396464586
138,6.932746102694145,3.727057477418841,5.328187401685642,2.404668396464586
139,6.844213396994085,3.6542487914771256,5.263771717753887,2.404668396464586
140,6.756314953824123,3.580326985954025,5.20063653142202,2.404668396464586
141,6.669103153329143,3.5053145781475945,5.1388010742793995,2.404668396464586
142,6.58263237776238,3.4292344175639173,5.0782841820052855,2.404668396464586
143,6.496959077666205,3.3521096789569085,5.019104288631305,2.404668396464586
144,6.412141835227167,3.273963855269076,4.96127942092627,2.404668396464586
145,6.3282414237198665,3.194820750475326,4.904827192905042,2.404668396464586
146,6.245320861791829,3.1147044723320603,4.849764800463145,2.404668396464586
147,6.163445461165488,3.0336394250337024,4.796109016138716,2.404668396464586
148,6.082682866145688,2.9516503017789515,4.743876184003434,2.404668396464586
149,6.003103083122969,2.868762077249003,4.693082214683962,2.404668396464586
150,5.924778498057748,2.7849999999999997,4.643742580515403,2.404668396464586
151,5.847783879722248,2.7003895847720982,4.595872310828293,2.404668396464586
152,5.772196366270931,2.614956604717411,4.549485987370503,2.404668396464586
153,5.698095432513633,2.5287270835492763,4.504597739865519,2.404668396464586
154,5.625562835086814,2.441727287615161,4.461221241708366,2.404668396464586
155,5.5546825325684965,2.353983717895696,4.4193697058005865,2.404668396464586
156,5.485540577473523,2.2655231019322084,4.379055880525441,2.404668396464586
157,5.4182249770127395,2.176372385685255,4.340292045864634,2.404668396464586
158,5.352825519518486,2.0865587253266313,4.303090009657722,2.404668396464586
159,5.289433563546952,1.9961094789673224,4.267461104005314,2.404668396464586
160,5.228141786884365,1.9050521983239757,4.233416181817217,2.404668396464586
161,5.169043893026377,1.8134146203263624,4.200965613506532,2.404668396464586
162,5.112234273186311,1.7212246586684576,4.170119283830722,2.404668396464586
163,5.0578076225322635,1.628510395305643,4.140886588880619,2.404668396464586
164,5.005858510166143,1.5353000719006857,4.1132764332182905,2.404668396464586
165,4.956480903343341,1.441622081221042,4.087297227164617,2.404668396464586
166,4.909767647586126,1.3475049584901493,4.062956884237426,2.404668396464586
167,4.865809905652168,1.2529773726953293,4.040262818740967,2.404668396464586
168,4.824696559755778,1.1580681178549195,4.0192219435074295,2.404668396464586
169,4.786513582963874,1.0628061042473556,3.999840667791238,2.404668396464586
170,4.751343387248123,0.9672203496048016,3.982124895316728,2.404668396464586
171,4.719264157203564,0.8713399702740866,3.96608002247981,2.404668396464586
172,4.690349179865463,0.7751941723475639,3.9517109367041803,2.404668396464586
173,4.664666182286406,0.6788122427666718,3.939022014952563,2.404668396464586
174,4.642276689488522,0.5822235404008314,3.9280171223934444,2.404668396464586
175,4.62323541599886,0.4854574871044562,3.918699611223704,2.404668396464586
176,4.60758970433765,0.3885435587547792,3.9110723196475057,2.404668396464586
177,4.5953790235058465,0.291511276273197,3.9051375710117506,2.404668396464586
178,4.586634539680413,0.19439019663293136,3.9008971730983637,2.404668396464586
179,4.581378769973657,0.09720990385566876,3.8983524175736273,2.404668396464586
180,4.579625328278843,0.0,3.897504079594727,2.404668396464586
181,4.581378769973657,-0.09720990385566985,3.8983524175736273,2.404668396464586
182,4.586634539680413,-0.19439019663293003,3.9008971730983637,2.404668396464586
183,4.5953790235058465,-0.2915112762731957,3.9051375710117506,2.404668396464586
184,4.60758970433765,-0.3885435587547778,3.9110723196475057,2.404668396464586
185,4.623235415998859,-0.4854574871044548,3.918699611223704,2.404668396464586
186,4.642276689488522,-0.58222354040083,3.9280171223934444,2.404668396464586
187,4.664666182286406,-0.6788122427666705,3.939022014952563,2.404668396464586
188,4.690349179865463,-0.775194172347565,3.9517109367041803,2.404668396464586
189,4.719264157203563,-0.8713399702740852,3.96608002247981,2.404668396464586
190,4.751343387248123,-0.9672203496048027,3.982124895316728,2.404668396464586
191,4.786513582963874,-1.0628061042473542,3.999840667791238,2.404668396464586
192,4.824696559755778,-1.1580681178549206,4.0192219435074295,2.404668396464586
193,4.865809905652167,-1.252977372695328,4.040262818740967,2.404668396464586
194,4.909767647586125,-1.3475049584901482,4.062956884237426,2.404668396464586
195,4.95648090334334,-1.441622081221041,4.087297227164616,2.404668396464586
196,5.005858510166143,-1.5353000719006844,4.1132764332182905,2.404668396464586
197,5.057807622532265,-1.628510395305644,4.14088658888062,2.404668396464586
198,5.11223427318631,-1.7212246586684565,4.170119283830721,2.404668396464586
199,5.169043893026378,-1.8134146203263632,4.200965613506533,2.404668396464586
200,5.228141786884365,-1.9050521983239745,4.233416181817217,2.404668396464586
201,5.289433563546953,-1.9961094789673235,4.267461104005314,2.404668396464586
202,5.352825519518485,-2.08655872532663,4.303090009657721,2.404668396464586
203,5.4182249770127395,-2.1763723856852537,4.340292045864634,2.404668396464586
204,5.485540577473521,-2.265523101932207,4.37905588052544,2.404668396464586
205,5.5546825325684965,-2.3539837178956953,4.4193697058005865,2.404668396464586
206,5.625562835086815,-2.4417272876151617,4.461221241708367,2.404668396464586
207,5.698095432513632,-2.528727083549275,4.504597739865518,2.404668396464586
208,5.772196366270932,-2.6149566047174124,4.549485987370504,2.404668396464586
209,5.847783879722246,-2.700389584772097,4.595872310828292,2.404668396464586
210,5.924778498057749,-2.7850000000000006,4.643742580515404,2.404668396464586
211,6.003103083122968,-2.8687620772490017,4.693082214683961,2.404668396464586
212,6.082682866145688,-2.951650301778951,4.743876184003434,2.404668396464586
213,6.1634454611654865,-3.033639425033701,4.796109016138715,2.404668396464586
214,6.245320861791828,-3.1147044723320594,4.849764800463144,2.404668396464586
215,6.328241423719867,-3.194820750475327,4.904827192905042,2.404668396464586
216,6.412141835227167,-3.273963855269075,4.96127942092627,2.404668396464586
217,6.496959077666206,-3.35210967895691,5.019104288631306,2.404668396464586
218,6.582632377762379,-3.4292344175639164,5.0782841820052855,2.404668396464586
219,6.669103153329144,-3.505314578147596,5.1388010742793995,2.404668396464586
220,6.756314953824122,-3.5803269859540237,5.2006365314220195,2.404668396464586
221,6.844213396994083,-3.6542487914771247,5.263771717753886,2.404668396464586
222,6.932746102694144,-3.7270574774188407,5.328187401685641,2.404668396464586
223,7.021862624817667,-3.7987308655481162,5.3938639615759465,2.404668396464586
224,7.11151438213845,-3.869247123456615,5.460781391708441,2.404668396464586
225,7.201654588745234,-3.9385847712090696,5.528919308385657,2.404668396464586
226,7.292238184640367,-4.006722687886287,5.598256956138112,2.404668396464586
227,7.383221766978149,-4.07364011801878,5.66877321404661,2.404668396464586
228,7.474563522333901,-4.139316677909087,5.740446602175887,2.404668396464586
229,7.56622316032053,-4.20373236184084,5.813255288117602,2.404668396464586
230,7.65816184880502,-4.266867548172707,5.887177093640702,2.404668396464586
231,7.75034215092133,-4.328703005315326,5.9621895014471304,2.404668396464586
232,7.842727964028354,-4.3892198975894425,6.038269662030812,2.404668396464586
233,7.935284460720444,-4.448399790963421,6.115394400637818,2.404668396464586
234,8.027978031963407,-4.506224658668457,6.193540224325651,2.404668396464586
235,8.120776232399232,-4.562676886689683,6.272683329119399,2.404668396464586
236,8.213647727838524,-4.617739279131583,6.352799607262669,2.404668396464586
237,8.306562244939025,-4.671395063456012,6.433864654561027,2.404668396464586
238,8.399490523051973,-4.723627895591293,6.515853777815775,2.404668396464586
239,8.492404268204334,-4.774421864910765,6.598742002345724,2.404668396464586
240,8.585276109174107,-4.823761499079323,6.682504079594724,2.404668396464586
241,8.678079555607248,-4.871631768766435,6.76711449482263,2.404668396464586
242,8.770788958118183,-4.918018092224224,6.852547474877316,2.404668396464586
243,8.863379470310942,-4.962906339729209,6.938776996045451,2.404668396464586
244,8.955827012654371,-5.006282837886359,7.025776791979564,2.404668396464586
245,9.048108238142616,-5.0481343737941415,7.113520361699033,2.404668396464586
246,9.140200499670662,-5.088448199069288,7.2019809776625205,2.404668396464586
247,9.232081819054327,-5.127212033730093,7.291131693909472,2.404668396464586
248,9.323730857624037,-5.164414069937005,7.380945354268095,2.404668396464586
249,9.415126888322677,-5.2000429755894135,7.471394600627402,2.404668396464586
250,9.506249769238767,-5.23408789777751,7.5624518812707535,2.404668396464586
251,9.597079918507777,-5.266538466088195,7.654089459268365,2.404668396464586
252,9.687598290516233,-5.297384795764005,7.746279420926269,2.404668396464586
253,9.777786353345073,-5.326617490714107,7.838993684289082,2.404668396464586
254,9.86762606739102,-5.3542276463764376,7.932204007694043,2.404668396464586
255,9.957099865106823,-5.380206852430111,8.025881998373688,2.404668396464586
256,10.046190631803636,-5.404547195357301,8.119999121104577,2.404668396464586
257,10.134881687461009,-5.42724126085376,8.214526706899397,2.404668396464586
258,10.223156769492398,-5.448282136087298,8.309435961739805,2.404668396464586
259,10.311000016416369,-5.467663411803489,8.404697975347373,2.404668396464586
260,10.398395952385991,-5.485379184277999,8.500283729989926,2.404668396464586
261,10.485329472531163,-5.501424057114917,8.59616410932064,2.404668396464586
262,10.571785829070748,-5.515793142890547,8.69230990724716,2.404668396464586
263,10.657750618153615,-5.528482064642164,8.788691836828058,2.404668396464586
264,10.743209767389656,-5.539486957201283,8.885280539193898,2.404668396464586
265,10.828149524033913,-5.548804468371023,8.98204659249027,2.404668396464586
266,10.912556443788784,-5.5564317599472215,9.078960520839948,2.404668396464586
267,10.996417380191131,-5.5623665085829765,9.175992803321527,2.404668396464586
268,11.07971947455293,-5.5666069064963635,9.273113882961798,2.404668396464586
269,11.162450146425616,-5.5691516620211,9.370294175739058,2.404668396464586
270,11.244597084560139,-5.57,9.467504079594727,2.404668396464586
271,11.3261482383359,-5.5691516620211,9.564713983450394,2.404668396464586
272,11.407091809633574,-5.5666069064963635,9.66189427622766,2.404668396464586
273,11.487416245127845,-5.5623665085829765,9.759015355867925,2.404668396464586
274,11.567110228977702,-5.5564317599472215,9.856047638349505,2.404668396464586
275,11.6461626758929,-5.548804468371023,9.952961566699182,2.404668396464586
276,11.724562724556518,-5.539486957201283,10.049727619995554,2.404668396464586
277,11.802299731384684,-5.528482064642164,10.1463163223614,2.404668396464586
278,11.879363264605372,-5.515793142890547,10.242698251942292,2.404668396464586
279,11.9557430986395,-5.501424057114917,10.338844049868811,2.404668396464586
280,12.031429208768147,-5.485379184278,10.434724429199527,2.404668396464586
281,12.106411766070837,-5.467663411803488,10.530310183842083,2.404668396464586
282,12.18068113262056,-5.448282136087298,10.625572197449648,2.404668396464586
283,12.254227856922041,-5.42724126085376,10.720481452290056,2.404668396464586
284,12.327042669580468,-5.404547195357301,10.815009038084876,2.404668396464586
285,12.399116479188603,-5.380206852430112,10.909126160815765,2.404668396464586
286,12.470440368420917,-5.354227646376436,11.002804151495415,2.404668396464586
287,12.54100559032391,-5.326617490714107,11.096014474900372,2.404668396464586
288,12.610803564792517,-5.297384795764006,11.188728738263183,2.404668396464586
289,12.679825875222871,-5.266538466088195,11.280918699921088,2.404668396464586
290,12.74806426533239,-5.23408789777751,11.372556277918704,2.404668396464586
291,12.815510636138539,-5.2000429755894135,11.46361355856205,2.404668396464586
292,12.882157043088165,-5.164414069937006,11.554062804921356,2.404668396464586
293,12.947995693329652,-5.1272120337300935,11.64387646527998,2.404668396464586
294,13.01301894312065,-5.088448199069289,11.733027181526932,2.404668396464586
295,13.077219295364458,-5.04813437379414,11.821487797490423,2.404668396464586
296,13.140589397268561,-5.006282837886361,11.909231367209888,2.404668396464586
297,13.203122038119139,-4.96290633972921,11.996231163144003,2.404668396464586
298,13.264810147165653,-4.918018092224224,12.082460684312137,2.404668396464586
