intercept location (deg),v_infinity wrt Titian magnitude (km/s),v_infinity x component,v_infinity y component,v_infinity z component
89,11.451440633602743,5.5691516620211,9.856903904000454,1.7208973756840507
90,11.36828987816982,5.57,9.759694000144785,1.7208973756840507
91,14.669454477155758,3.4107948589402213,14.16325828719987,1.7208973756840507
92,14.629349983424321,3.487128172073052,14.103061024877379,1.7208973756840507
93,14.588250150349383,3.562399272184099,14.041540730884012,1.7208973756840507
94,14.54615911432761,3.636585230967102,13.97871614489728,1.7208973756840507
95,14.50308112333749,3.70966345066036,13.914606403894673,1.7208973756840507
96,14.459020537534393,3.78161167093023,13.849231036324342,1.7208973756840507
97,14.41398182987782,3.8524079756518392,13.782609956156556,1.7208973756840507
98,14.367969586792483,3.9220307995848382,13.714763456817819,1.7208973756840507
99,14.32098850886449,3.990458934942832,13.645712205008849,1.7208973756840507
100,14.273043411575559,4.057671537852799,13.575477234409975,1.7208973756840507
101,14.224139226075605,4.123648134704787,13.50407993927362,1.7208973756840507
102,14.17428099999689,4.188368628388268,13.431542067907525,1.7208973756840507
103,14.123473898311278,4.251813304413904,13.357885716050001,1.7208973756840507
104,14.07172320423297,4.313962836918775,13.283133320139344,1.7208973756840507
105,14.019034320168997,4.374798294553224,13.207307650479493,1.7208973756840507
106,13.965412768719926,4.434301146247528,13.130431804303967,1.7208973756840507
107,13.910864193733376,4.4924532668566455,13.052529198740224,1.7208973756840507
108,13.855394361413055,4.549236942681306,12.973623563676576,1.7208973756840507
109,13.799009161486213,4.604634876863777,12.893738934533843,1.7208973756840507
110,13.741714608432584,4.658630194656569,12.81289964494405,1.7208973756840507
111,13.683516842777529,4.711206448562994,12.731130319337655,1.7208973756840507
112,13.624422132454054,4.762347623346703,12.648455865443482,1.7208973756840507
113,13.564436874235508,4.8120381409104445,12.564901466701075,1.7208973756840507
114,13.503567595243984,4.860262865041203,12.4804925745897,1.7208973756840507
115,13.441820954537947,4.907007106020846,12.395254900875582,1.7208973756840507
116,13.37920374478326,4.952256625100749,12.309214409779848,1.7208973756840507
117,13.315722894012096,4.99599763883906,12.222397310069582,1.7208973756840507
118,13.251385467474368,5.038216823299264,12.134830047074367,1.7208973756840507
119,13.186198669586597,5.078901318108787,12.046539294630799,1.7208973756840507
120,13.12016984598343,5.1180387303763935,11.957551946957363,1.7208973756840507
121,13.053306485677416,5.155617138467111,11.867895110462346,1.7208973756840507
122,12.985616223332192,5.191625095633929,11.777596095486377,1.7208973756840507
123,12.917106841656855,5.226051633504216,11.686682407984312,1.7208973756840507
124,12.847786273925843,5.2588862654210375,11.595181741146062,1.7208973756840507
125,12.77766260663282,5.2901189896374365,11.503121966961134,1.7208973756840507
126,12.706744082285178,5.319740292363059,11.410531127728548,1.7208973756840507
127,12.635039102346939,5.347741150662144,11.31743742751488,1.7208973756840507
128,12.562556230338231,5.374113035202005,11.223869223563037,1.7208973756840507
129,12.489304195099871,5.398847912851142,11.129855017654357,1.7208973756840507
130,12.415291894232245,5.42193824912621,11.035423447426695,1.7208973756840507
131,12.340528397718074,5.443377010487099,10.940603277651123,1.7208973756840507
132,12.265022951739287,5.4631576664794155,10.845423391469897,1.7208973756840507
133,12.188784982698973,5.4812741917236965,10.749912781598532,1.7208973756840507
134,12.111824101459085,5.497721067750914,10.654100541493715,1.7208973756840507
135,12.0341501078079,5.5124932846832735,10.558015856492093,1.7208973756840507
136,11.955772995167628,5.5255863427603975,10.461687994919512,1.7208973756840507
137,11.876702955557622,5.536996253709959,10.365146299175752,1.7208973756840507
138,11.796950384826928,5.546719541962553,10.268420176796559,1.7208973756840507
139,11.716525888171537,5.554753245710385,10.171539091495816,1.7208973756840507
140,11.635440285952615,5.561094917809472,10.074532554190617,1.7208973756840507
141,11.553704619832839,5.565742626525056,9.977430114011945,1.7208973756840507
142,11.471330159249112,5.568694956120041,9.880261349303732,1.7208973756840507
143,11.388328408240929,5.569951007286233,9.783055858613002,1.7208973756840507
144,11.304711112654882,5.569510397418276,9.685843251673871,1.7208973756840507
145,11.220490267747138,5.567373260730212,9.588653140388292,1.7208973756840507
146,11.135678126206034,5.563540248214572,9.491515129805347,1.7208973756840507
147,11.050287206621263,5.558012527444101,9.394458809104213,1.7208973756840507
148,10.964330302422718,5.550791782216093,9.297513742580383,1.7208973756840507
149,10.877820491318383,5.541880212039493,9.200709460640248,1.7208973756840507
150,10.790771145259487,5.531280531464908,9.104075450805851,1.7208973756840507
151,10.703195940963699,5.51899596925772,9.007641148732702,1.7208973756840507
152,10.615108871028925,5.505030267414581,8.911435929243394,1.7208973756840507
153,10.52652425567204,5.489387680023562,8.815489097379741,1.7208973756840507
154,10.437456755129006,5.472072971968314,8.71982987947619,1.7208973756840507
155,10.347921382754812,5.453091417476643,8.624487414257185,1.7208973756840507
156,10.25793351886407,5.43244879851396,8.529490743961388,1.7208973756840507
157,10.167508925354364,5.410151403021905,8.434868805494517,1.7208973756840507
158,10.076663761159834,5.386206023003174,8.340650421615805,1.7208973756840507
159,9.985414598579954,5.360619952452487,8.2468642921577,1.7208973756840507
160,9.893778440536005,5.333400985134792,8.153538985283754,1.7208973756840507
161,9.801772738807433,5.304557412211208,8.060702928786512,1.7208973756840507
162,9.709415413303953,5.274098019713462,7.968384401428099,1.7208973756840507
163,9.61672487243192,5.242032085867577,7.876611524326262,1.7208973756840507
164,9.523720034616277,5.208369378267632,7.785412252388389,1.7208973756840507
165,9.430420351042253,5.173120150900457,7.69481436579618,1.7208973756840507
166,9.336845829683789,5.136295141022179,7.6048454615435315,1.7208973756840507
167,9.24301706068862,5.0979055658876,7.5155329450303725,1.7208973756840507
168,9.148955243191613,5.05796311933307,7.426904021714131,1.7208973756840507
169,9.054682213633658,5.016479968214801,7.338985688823565,1.7208973756840507
170,8.960220475660604,4.973468748702481,7.251804727134555,1.7208973756840507
171,8.865593231684073,4.928942562430232,7.1653876928125735,1.7208973756840507
172,8.770824416184649,4.882914972505729,7.079760909323415,1.7208973756840507
173,8.675938730840352,4.8353999993787395,6.994950459414815,1.7208973756840507
174,8.580961681563934,4.786412116570368,6.910982177171395,1.7208973756840507
175,8.485919617532598,4.735966246264272,6.827881640145343,1.7208973756840507
176,8.390839772293015,4.68407775476123,6.745674161565251,1.7208973756840507
177,8.29575030702262,4.630762447798406,6.664384782625458,1.7208973756840507
178,8.200680356025083,4.57603656573478,6.584038264858253,1.7208973756840507
179,8.105660074533324,4.519916778604261,6.504659082591415,1.7208973756840507
180,4.5293513434580746,0.0,4.189694000144785,1.7208973756840507
181,10.403501578556204,5.465058966897918,8.68357574998421,1.7208973756840507
182,10.31379249821987,5.445445758870302,8.588361217712123,1.7208973756840507
183,10.22363686766427,5.4241738153132495,8.49350348475221,1.7208973756840507
184,10.13305059773313,5.401249615866972,8.39903144568946,1.7208973756840507
185,10.042050002402098,5.376680143464626,8.304973877621826,1.7208973756840507
186,9.95065181545501,5.350472882205428,8.211359431395401,1.7208973756840507
187,9.858873208106989,5.322635815075203,8.118216622877974,1.7208973756840507
188,9.766731807625408,5.293177421514081,8.025573824270708,1.7208973756840507
189,9.674245717013015,5.262106674834304,7.933459255468113,1.7208973756840507
190,9.581433535803448,5.2294330394860955,7.841900975459582,1.7208973756840507
191,9.488314382041208,5.195166468175513,7.750926873784746,1.7208973756840507
192,9.394907915501644,5.159317398831901,7.660564662035667,1.7208973756840507
193,9.301234362228705,5.121896751429295,7.570841865417993,1.7208973756840507
194,9.207314540451547,5.08291592465915,7.481785814364152,1.7208973756840507
195,9.113169887963256,5.042386792459172,7.3934236362105805,1.7208973756840507
196,9.01882249102818,5.000321700395516,7.305782246932438,1.7208973756840507
197,8.924295114903869,4.9567334619025765,7.2188883429456165,1.7208973756840507
198,8.829611236054888,4.91163535438033,7.1327683929755965,1.7208973756840507
199,8.734795076137367,4.86504111514891,7.047448629992841,1.7208973756840507
200,8.639871637845134,4.816964937265257,6.962955043224222,1.7208973756840507
201,8.544866742691527,4.767421465198567,6.879313370234226,1.7208973756840507
202,8.44980707082018,4.7164257903706925,6.796549089087245,1.7208973756840507
203,8.354720202917232,4.663993446557859,6.714687410584535,1.7208973756840507
204,8.25963466431476,4.610140405160258,6.6337532705869116,1.7208973756840507
205,8.164579971351912,4.554883070335634,6.553771322416916,1.7208973756840507
206,8.069586680074599,4.498238274003825,6.474765929351287,1.7208973756840507
207,7.974686437327486,4.440223270718154,6.396761157197577,1.7208973756840507
208,7.8799120343023015,4.380855732411004,6.319780766965547,1.7208973756840507
209,7.785297462574465,4.320153743009464,6.243848207627526,1.7208973756840507
210,7.6908779726618715,4.258135792927334,6.168986608976423,1.7208973756840507
211,7.596690135109354,4.194820773433394,6.095218774580875,1.7208973756840507
212,7.502771904078684,4.1302279708955165,6.022567174837366,1.7208973756840507
213,7.409162683405843,4.0643770609075,5.951053940127441,1.7208973756840507
214,7.315903395035522,3.9972881022940085,5.880700854074691,1.7208973756840507
215,7.223036549720732,3.92898153100218,5.811529346911112,1.7208973756840507
216,7.130606319807005,3.859478153874884,5.7435604889474146,1.7208973756840507
217,7.038658613882664,3.788799142314542,5.676814984156606,1.7208973756840507
218,6.947241152990089,3.7169660258322965,5.611313163865591,1.7208973756840507
219,6.856403548034303,3.6440006854917604,5.547074980563784,1.7208973756840507
220,6.7661973779164555,3.5699253472421986,5.4841200018238965,1.7208973756840507
221,6.676676267833482,3.49476257514898,5.422467404342109,1.7208973756840507
222,6.587895967057531,3.418535264521093,5.36213596809726,1.7208973756840507
223,6.49991442537625,3.341266634935287,5.303144070628879,1.7208973756840507
224,6.412791867236316,3.262980223165157,5.245509681440788,1.7208973756840507
225,6.326590862450619,3.1836998760095936,5.189250356525875,1.7208973756840507
226,6.2413763921646455,3.1034497430308647,5.134383233019871,1.7208973756840507
227,6.157215908559277,3.0222542691963525,5.0809250239797485,1.7208973756840507
228,6.074179386569089,2.9401381874344743,5.028892013294191,1.7208973756840507
229,5.992339365646568,2.8571265110986768,4.97830005072197,1.7208973756840507
230,5.9117709793777955,2.7732445263502634,4.929164547065309,1.7208973756840507
231,5.8325519704878275,2.6885177844541035,4.881500469474441,1.7208973756840507
232,5.754762688536956,2.602972093996265,4.835322336888984,1.7208973756840507
233,5.67848606735291,2.5166335130233177,4.790644215615764,1.7208973756840507
234,5.603807579012977,2.4295283411028445,4.747479715043034,1.7208973756840507
235,5.530815160994504,2.341683111314587,4.705841983496094,1.7208973756840507
236,5.459599112935716,2.253124582165942,4.665743704231057,1.7208973756840507
237,5.390251959360433,2.1638797294433503,4.627197091572489,1.7208973756840507
238,5.322868274679318,2.0739757379929045,4.590213887191763,1.7208973756840507
239,5.257544466869355,1.9834399934419058,4.554805356531439,1.7208973756840507
240,5.194378516415649,1.892300073854594,4.520982285372736,1.7208973756840507
241,5.133469667457268,1.8005837413339614,4.488754976551,1.7208973756840507
242,5.074918068577824,1.7083189335630737,4.45813324681658,1.7208973756840507
243,5.018824361395576,1.615533755295864,4.429126423844899,1.7208973756840507
244,4.965289216007579,1.522256469797067,4.4017433433954185,1.7208973756840507
245,4.914412813463924,1.4285154902308357,4.3759923466195305,1.7208973756840507
246,4.866294276787236,1.3343393710082458,4.351881277520478,1.7208973756840507
247,4.82103105357409,1.2397567990869036,4.329417480563319,1.7208973756840507
248,4.778718254926318,1.144796585235074,4.3086077984383655,1.7208973756840507
249,4.739447957273899,1.0494876552531787,4.2894585699762455,1.7208973756840507
250,4.703308475545036,0.9538590411651886,4.271975628217575,1.7208973756840507
251,4.670383617993702,0.8579398723727077,4.256164298635661,1.7208973756840507
252,4.6407519347514645,0.7617593667843646,4.242029397514766,1.7208973756840507
253,4.614485973689628,0.6653468219132567,4.229575230482606,1.7208973756840507
254,4.5916515583809385,0.5687316059551489,4.218805591199187,1.7208973756840507
255,4.5723071037031024,0.4719431488404408,4.209723760200919,1.7208973756840507
256,4.556502984861914,0.3750109332704646,4.202332503901481,1.7208973756840507
257,4.5442809752391415,0.2779644857377174,4.196634073749189,1.7208973756840507
258,4.5356737674642575,0.18083336752959595,4.192630205541035,1.7208973756840507
259,4.530704590465295,0.0836471657262692,4.190322118894085,1.7208973756840507
260,4.529386933010813,-0.013564515814362623,4.189710516873877,1.7208973756840507
261,4.531724381504341,-0.1107720654717584,4.190795585780314,1.7208973756840507
262,4.5377105766500705,-0.20794587288525487,4.193576995090903,1.7208973756840507
263,4.54732929023214,-0.30505633797113724,4.198053897561407,1.7208973756840507
264,4.560554619809116,-0.4020738799416425,4.204224929483994,1.7208973756840507
265,4.577351295796489,-0.49896894631302474,4.212088211102518,1.7208973756840507
266,4.59767509236441,-0.5957120219097397,4.221641347185244,1.7208973756840507
267,4.62147333095543,-0.6922736378541038,4.232881427754417,1.7208973756840507
268,4.648685463146518,-0.7886243805418579,4.245805028972535,1.7208973756840507
269,4.679243718111174,-0.8847349006040365,4.26040821418556,1.7208973756840507
270,11.36828987816982,-5.57,9.759694000144785,1.7208973756840507
271,4.945645579472377,1.4867026083739003,4.3917693216256986,1.7208973756840507
272,4.895805137143266,1.3927929731515398,4.366640344381689,1.7208973756840507
273,4.848759807796282,1.2984590796969617,4.34315414352483,1.7208973756840507
274,4.804606231560743,1.2037296630285605,4.321317873179572,1.7208973756840507
275,4.763438450826314,1.1086335786437005,4.301138184885252,1.7208973756840507
276,4.725347200086062,1.0131997937315211,4.282621225570542,1.7208973756840507
277,4.6904191708248,0.9174573783470852,4.265772635680556,1.7208973756840507
278,4.658736262454076,0.8214354965572831,4.250597547458946,1.7208973756840507
279,4.63037483196697,0.7251633975581186,4.237100583384687,1.7208973756840507
280,4.605404956400892,0.6286704067629283,4.225285854763697,1.7208973756840507
281,4.583889723241915,0.5319859168720855,4.215156960476841,1.7208973756840507
282,4.565884564467262,0.435139378917185,4.206716985883375,1.7208973756840507
283,4.551436649937203,0.3381602932924921,4.199968501881374,1.7208973756840507
284,4.540584355234006,0.24107820076631398,4.194913564124395,1.7208973756840507
285,4.533356817798011,0.1439226734851217,4.191553712395482,1.7208973756840507
286,4.529773593328848,0.04672330596305912,4.189889970137995,1.7208973756840507
287,4.529844421974864,-0.05049029393030207,4.189922844143954,1.7208973756840507
288,4.5335691109153675,-0.14768851399133817,4.1916523243996195,1.7208973756840507
289,4.5409375366913105,-0.2448417467000053,4.19507788408854,1.7208973756840507
290,4.551929767217509,-0.34192039824079257,4.200198479752053,1.7208973756840507
291,4.566516299990852,-0.4388948975163343,4.207012551607139,1.7208973756840507
292,4.584658409768715,-0.5357357051541066,4.215518024021459,1.7208973756840507
293,4.606308596092098,-0.6324133225066159,4.225712306145775,1.7208973756840507
294,4.631411118598666,-0.7288983006344495,4.237592292702933,1.7208973756840507
295,4.65990260621892,-0.8251612492792273,4.25115436493402,1.7208973756840507
296,4.691712725117877,-0.921172845813645,4.266394391700367,1.7208973756840507
297,4.72676488966531,-1.0169038441759382,4.283307730742288,1.7208973756840507
298,4.764977000744245,-1.1123250837760152,4.301889230092756,1.7208973756840507
299,4.806262196302056,-1.2074074983805494,4.3221332296471875,1.7208973756840507
300,4.85052960010011,-1.3021221249643484,4.344033562887079,1.7208973756840507
301,4.897685056051822,-1.3964401125349442,4.367583558758834,1.7208973756840507
302,4.947631837216866,-1.4903327309199492,4.392776043705663,1.7208973756840507
303,5.000271320359237,-1.5837713795176336,4.419603343852439,1.7208973756840507
304,5.0555036188646865,-1.6767275960110821,4.4480572873438335,1.7208973756840507
305,5.113228168659519,-1.7691730650356592,4.478129206832832,1.7208973756840507
306,5.173344263531078,-1.8610796268065615,4.509809942121642,1.7208973756840507
307,5.235751537832271,-1.9524192856941571,4.543089842951188,1.7208973756840507
308,5.300350395967191,-2.0431642187541166,4.577958771941507,1.7208973756840507
309,5.367042389236638,-2.133286784200172,4.614406107678816,1.7208973756840507
310,5.435730541614718,-2.2227595298264395,4.652420747951815,1.7208973756840507
311,5.506319626785156,-2.3115552013672764,4.691991113132574,1.7208973756840507
312,5.578716399354596,-2.399646750801241,4.733105149704652,1.7208973756840507
313,5.652829783546611,-2.4870073445892964,4.775750333934372,1.7208973756840507
314,5.728571022931973,-2.573610371847726,4.819913675685223,1.7208973756840507
315,5.8058537948646425,-2.659429452456047,4.8655817223757785,1.7208973756840507
316,5.884594293290059,-2.7444384450904007,4.912740563076323,1.7208973756840507
317,5.964711283526747,-2.8286114551886827,4.9613758327474455,1.7208973756840507
318,6.046126132461904,-2.911922842836067,5.011472716614549,1.7208973756840507
319,6.128762817426155,-2.994347230577363,5.063015954681835,1.7208973756840507
320,6.212547916772498,-3.075859511145064,5.11598984637934,1.7208973756840507
321,6.297410584958644,-3.156434855109415,5.17037825534683,1.7208973756840507
322,6.383282514663653,-3.2360487184395668,5.226164614347707,1.7208973756840507
323,6.4700978882352445,-3.3146768499817774,5.283331930316778,1.7208973756840507
324,6.55779332050321,-3.392295298845742,5.341862789536,1.7208973756840507
325,6.64630779476871,-3.468880421699524,5.401739362938274,1.7208973756840507
326,6.735582593558108,-3.544408889973305,5.462943411539692,1.7208973756840507
327,6.825561225514103,-3.618857696963495,5.525456291993757,1.7208973756840507
328,6.916189349624216,-3.6922041648427695,5.589258962271912,1.7208973756840507
329,7.00741469779685,-3.76442595156601,5.654331987462305,1.7208973756840507
330,7.099186996659194,-3.8355010576778237,5.7206555456915105,1.7208973756840507
331,7.191457889294403,-3.905407833011906,5.788209434160768,1.7208973756840507
332,7.284180857532087,-3.974124983287742,5.856973075301682,1.7208973756840507
333,7.377311145279257,-4.041631576595234,5.926925523042584,1.7208973756840507
334,7.470805683303631,-4.107907049772335,5.998045469190471,1.7208973756840507
335,7.564623015782439,-4.1729312146680995,6.070311249921026,1.7208973756840507
336,7.65872322886974,-4.236684264291574,6.143700852376917,1.7208973756840507
337,7.753067881474687,-4.299146778846667,6.218191921374771,1.7208973756840507
338,7.847619938380746,-4.360299731645952,6.293761766212875,1.7208973756840507
339,7.942343705809233,-4.420124494908003,6.370387367584923,1.7208973756840507
340,8.03720476947438,-4.478602845430005,6.448045384589948,1.7208973756840507
341,8.132169935166107,-4.5357169701402755,6.526712161844186,1.7208973756840507
342,8.227207171851568,-4.591449471522781,6.606363736684711,1.7208973756840507
343,8.322285557285413,-4.6457833729180695,6.6869758464707445,1.7208973756840507
344,8.417375226082228,-4.698702123693078,6.768523935972212,1.7208973756840507
345,8.512447320210827,-4.750189604284031,6.850983164851607,1.7208973756840507
346,8.607473941839842,-4.800230131105232,6.93432841522848,1.7208973756840507
347,8.702428108475509,-4.8488084613276285,7.018534299332445,1.7208973756840507
348,8.79728371030916,-4.895909797521399,7.103575167235764,1.7208973756840507
349,8.89201546969867,-4.941519792162949,7.18942511466571,1.7208973756840507
350,8.986598902705303,-4.985624552006375,7.2760579908972085,1.7208973756840507
351,9.08101028259504,-5.028210642314289,7.363447406716363,1.7208973756840507
352,9.175226605230336,-5.06926509095132,7.451566742461122,1.7208973756840507
353,9.269225556259007,-5.108775392334442,7.540389156127615,1.7208973756840507
354,9.362985480027703,-5.1467295112433655,7.629887591548776,1.7208973756840507
355,9.456485350129196,-5.183115886485555,7.720034786633601,1.7208973756840507
356,9.549704741514246,-5.217923434418865,7.810803281673778,1.7208973756840507
357,9.642623804081463,-5.25114155232678,7.902165427705833,1.7208973756840507
358,9.735223237680223,-5.282760121648912,7.9940933949353346,1.7208973756840507
359,9.827484268447307,-5.312769511062842,8.086559181213241,1.7208973756840507
